Language,Video ID,Controversial Topics (LLM),Derogatory Words (LLM),Derogatory Words (dictionary),Person names,Transcript word count,Transcript unique word count,Transcript non-stopword count,Transcript unique non-stop word count,Derogatory words (dictionary) word count,Derogatory words (LLM) word count,Controversial topics (LLM) word count,Person names word count
te,Ls98zr8YQ4U,None,None,"పరాయి, దొంగ","[('నిత్య', 'hindu', 'female'), ('జై', 'hindu', 'male'), ('మంగ', 'hindu', 'female'), ('మనవడు', 'hindu', 'male'), ('లాయర్ గారు', 'hindu', 'male'), ('సర్', 'hindu', 'male'), ('మేడం', 'hindu', 'female'), ('భగవంతుడు', 'hindu', 'male')]",1135,597,728,509,"[('పరాయి', 1), ('దొంగ', 5)]",None,None,"[('నిత్య', 'hindu', 'female', 6), ('జై', 'hindu', 'male', 11), ('మంగ', 'hindu', 'female', 7), ('మనవడు', 'hindu', 'male', 1), ('లాయర్ గారు', 'hindu', 'male', 2), ('సర్', 'hindu', 'male', 1), ('మేడం', 'hindu', 'female', 19), ('భగవంతుడు', 'hindu', 'male', 1)]"
te,M3Dq9nCXSOA,None,None,ముసలి,"[('అమ్మ', 'hindu', 'female'), ('బాబు', 'hindu', 'male'), ('భార్థ', 'hindu', 'male'), ('పార్థు', 'hindu', 'male'), ('డాక్టర్', 'hindu', 'male'), ('గాయత్రి', 'hindu', 'female'), ('నర్స్', 'hindu', 'female'), ('అత్తయ్యి', 'hindu', 'female'), ('అన్న', 'hindu', 'male'), ('మమ్మీ', 'hindu', 'female'), ('శ్రీవల్లి', 'hindu', 'female')]",1247,680,854,596,"[('ముసలి', 1)]",None,None,"[('అమ్మ', 'hindu', 'female', 5), ('బాబు', 'hindu', 'male', 2), ('భార్థ', 'hindu', 'male', 1), ('పార్థు', 'hindu', 'male', 1), ('డాక్టర్', 'hindu', 'male', 25), ('గాయత్రి', 'hindu', 'female', 6), ('నర్స్', 'hindu', 'female', 4), ('అత్తయ్యి', 'hindu', 'female', 1), ('అన్న', 'hindu', 'male', 28), ('మమ్మీ', 'hindu', 'female', 2), ('శ్రీవల్లి', 'hindu', 'female', 2)]"
te,M4dj3jQaXcs,None,None,ముసలి,"[('అన్నయ్య', 'hindu', 'male'), ('అమ్మ', 'hindu', 'female'), ('అమ్ములు', 'hindu', 'female'), ('సీనయ్య', 'hindu', 'male'), ('బాబు', 'hindu', 'male'), ('శని', 'hindu', 'male'), ('వసంత', 'hindu', 'male'), ('చిట్టిబాబు', 'hindu', 'male'), ('చక్రీ', 'hindu', 'male'), ('లక్కీ', 'hindu', 'male'), ('అమ్మమ్మ', 'hindu', 'female'), ('అంకిత్', 'hindu', 'male'), ('నందు', 'hindu', 'male'), ('నందిని', 'hindu', 'female')]",1247,705,809,617,"[('ముసలి', 1)]",None,None,"[('అన్నయ్య', 'hindu', 'male', 3), ('అమ్మ', 'hindu', 'female', 35), ('అమ్ములు', 'hindu', 'female', 8), ('సీనయ్య', 'hindu', 'male', 1), ('బాబు', 'hindu', 'male', 3), ('శని', 'hindu', 'male', 2), ('వసంత', 'hindu', 'male', 1), ('చిట్టిబాబు', 'hindu', 'male', 2), ('చక్రీ', 'hindu', 'male', 4), ('లక్కీ', 'hindu', 'male', 2), ('అమ్మమ్మ', 'hindu', 'female', 4), ('అంకిత్', 'hindu', 'male', 8), ('నందు', 'hindu', 'male', 2), ('నందిని', 'hindu', 'female', 1)]"
te,NgZzH4ZT2s0,None,None,None,"[('రమ్య', 'hindu', 'female'), ('అను', 'hindu', 'female'), ('మామిల్లా', 'hindu', 'female'), ('ఆర్యవర్ధన్ సార్', 'hindu', 'male'), ('హను', 'hindu', 'male'), ('జిండే సర్', 'hindu', 'male'), ('నీల్', 'hindu', 'male'), ('నీరజ్', 'hindu', 'male'), ('పెద్దమ్మ తల్లి', 'hindu', 'female'), ('మాన్సి', 'hindu', 'female'), ('జలంధర్', 'hindu', 'male')]",1500,765,939,667,None,None,None,"[('రమ్య', 'hindu', 'female', 8), ('అను', 'hindu', 'female', 17), ('మామిల్లా', 'hindu', 'female', 3), ('ఆర్యవర్ధన్ సార్', 'hindu', 'male', 3), ('హను', 'hindu', 'male', 3), ('జిండే సర్', 'hindu', 'male', 1), ('నీల్', 'hindu', 'male', 3), ('నీరజ్', 'hindu', 'male', 2), ('పెద్దమ్మ తల్లి', 'hindu', 'female', 2), ('మాన్సి', 'hindu', 'female', 5), ('జలంధర్', 'hindu', 'male', 9)]"
te,OZ-rIzQgd9I,None,None,None,"[('మహాలక్ష్మి', 'hindu', 'female'), ('అమ్మ', 'hindu', 'female'), ('ఆ మహాలక్ష్మి', 'hindu', 'female'), ('గౌరీ', 'hindu', 'female'), ('రాహుల్', 'hindu', 'male'), ('లక్ష్మీ', 'hindu', 'female'), ('శ్రీబాబు', 'hindu', 'male'), ('బాబు', 'hindu', 'male'), ('అమ్మాయి', 'hindu', 'female'), ('అత్త', 'hindu', 'female'), ('నన్న', 'hindu', 'male'), ('శ్రీ', 'hindu', 'male'), ('శైలజ', 'hindu', 'female'), ('మడు', 'hindu', 'male'), ('నాన్నగారు', 'hindu', 'male'), ('భావయ్య', 'hindu', 'male'), ('అక్క', 'hindu', 'female')]",1322,756,896,677,None,None,None,"[('మహాలక్ష్మి', 'hindu', 'female', 29), ('అమ్మ', 'hindu', 'female', 17), ('ఆ మహాలక్ష్మి', 'hindu', 'female', 2), ('గౌరీ', 'hindu', 'female', 3), ('రాహుల్', 'hindu', 'male', 2), ('లక్ష్మీ', 'hindu', 'female', 1), ('శ్రీబాబు', 'hindu', 'male', 1), ('బాబు', 'hindu', 'male', 2), ('అమ్మాయి', 'hindu', 'female', 2), ('అత్త', 'hindu', 'female', 4), ('నన్న', 'hindu', 'male', 2), ('శ్రీ', 'hindu', 'male', 17), ('శైలజ', 'hindu', 'female', 1), ('మడు', 'hindu', 'male', 1), ('నాన్నగారు', 'hindu', 'male', 1), ('భావయ్య', 'hindu', 'male', 1), ('అక్క', 'hindu', 'female', 5)]"
te,OfBoA6B3iP0,None,None,None,"[('అమ్మ', 'hindu', 'female'), ('సీత', 'hindu', 'female'), ('పిన్ని', 'hindu', 'female'), ('అత్తయ్య', 'hindu', 'female'), ('బావ', 'hindu', 'male'), ('భరత్', 'hindu', 'male'), ('సిరి', 'hindu', 'female'), ('దుర్గా', 'hindu', 'female'), ('లక్ష్మణ్', 'hindu', 'male'), ('శైలు', 'hindu', 'female')]",1309,730,875,650,None,None,None,"[('అమ్మ', 'hindu', 'female', 24), ('సీత', 'hindu', 'female', 14), ('పిన్ని', 'hindu', 'female', 4), ('అత్తయ్య', 'hindu', 'female', 3), ('బావ', 'hindu', 'male', 17), ('భరత్', 'hindu', 'male', 11), ('సిరి', 'hindu', 'female', 15), ('దుర్గా', 'hindu', 'female', 3), ('లక్ష్మణ్', 'hindu', 'male', 2), ('శైలు', 'hindu', 'female', 4)]"
te,OfUQ2UkWdPA,None,None,"చచ్చినోడు , రాక్షసుడు ","[('పద్మదిన', 'hindu', 'female'), ('సూర్య', 'hindu', 'male'), ('సామ్', 'hindu', 'male'), ('బావ', 'hindu', 'male'), ('గ్రాండ్మా', 'hindu', 'female'), ('చంద్ర', 'hindu', 'male'), ('డాడ్', 'hindu', 'male'), ('రాజీ ఆంటీ', 'hindu', 'female'), ('సామాన్య', 'hindu', 'male'), ('అత్తా', 'hindu', 'female')]",1691,879,1098,786,"[('చచ్చినోడు', 1), ('రాక్షసుడు', 1)]",None,None,"[('పద్మదిన', 'hindu', 'female', 2), ('సూర్య', 'hindu', 'male', 6), ('సామ్', 'hindu', 'male', 12), ('బావ', 'hindu', 'male', 7), ('గ్రాండ్మా', 'hindu', 'female', 5), ('చంద్ర', 'hindu', 'male', 6), ('డాడ్', 'hindu', 'male', 1), ('రాజీ ఆంటీ', 'hindu', 'female', 1), ('సామాన్య', 'hindu', 'male', 22), ('అత్తా', 'hindu', 'female', 3)]"
te,PEX8uqfEgu4,None,None,"వెధవ, దుష్టుడు ","[('మాట', 'hindu', 'male'), ('నాన్న', 'hindu', 'male'), ('అదృష్టం', 'hindu', 'male'), ('కొడుకు', 'hindu', 'male'), ('జన్మ', 'hindu', 'male'), ('కాళ్ళు', 'hindu', 'male'), ('ప్రేమ', 'hindu', 'female'), ('మనసు', 'hindu', 'male'), ('ప్రమాదం', 'hindu', 'male'), ('అమ్మ', 'hindu', 'female'), ('కళ్ళు', 'hindu', 'male'), ('బాబు', 'hindu', 'male'), ('చెల్లి', 'hindu', 'female'), ('అయ్యగారు', 'hindu', 'male'), ('విశాల్', 'hindu', 'male'), ('మేడం', 'hindu', 'female'), ('ఆనందం', 'hindu', 'male'), ('అక్క', 'hindu', 'female'), ('గుండె', 'hindu', 'male'), ('తల్లి', 'hindu', 'female'), ('జీవితం', 'hindu', 'male'), ('డాక్టర్', 'hindu', 'male'), ('నయని', 'hindu', 'female'), ('భర్త', 'hindu', 'male'), ('కూతురు', 'hindu', 'female'), ('ప్రాణం', 'hindu', 'male'), ('దినా', 'hindu', 'female'), ('దుఃఖం', 'hindu', 'male'), ('భార్య', 'hindu', 'female'), ('భగవంతుడు', 'hindu', 'male'), ('తుఫాను', 'hindu', 'male'), ('దుష్ట శక్తులు', 'hindu', 'male')]",1473,713,880,637,"[('వెధవ', 2), ('దుష్టుడు', 1)]",None,None,"[('మాట', 'hindu', 'male', 11), ('నాన్న', 'hindu', 'male', 1), ('అదృష్టం', 'hindu', 'male', 2), ('కొడుకు', 'hindu', 'male', 1), ('జన్మ', 'hindu', 'male', 2), ('కాళ్ళు', 'hindu', 'male', 1), ('ప్రేమ', 'hindu', 'female', 9), ('మనసు', 'hindu', 'male', 3), ('ప్రమాదం', 'hindu', 'male', 4), ('అమ్మ', 'hindu', 'female', 6), ('కళ్ళు', 'hindu', 'male', 17), ('బాబు', 'hindu', 'male', 13), ('చెల్లి', 'hindu', 'female', 2), ('అయ్యగారు', 'hindu', 'male', 2), ('విశాల్', 'hindu', 'male', 5), ('మేడం', 'hindu', 'female', 4), ('ఆనందం', 'hindu', 'male', 2), ('అక్క', 'hindu', 'female', 4), ('గుండె', 'hindu', 'male', 1), ('తల్లి', 'hindu', 'female', 1), ('జీవితం', 'hindu', 'male', 4), ('డాక్టర్', 'hindu', 'male', 13), ('నయని', 'hindu', 'female', 1), ('భర్త', 'hindu', 'male', 11), ('కూతురు', 'hindu', 'female', 1), ('ప్రాణం', 'hindu', 'male', 3), ('దినా', 'hindu', 'female', 1), ('దుఃఖం', 'hindu', 'male', 1), ('భార్య', 'hindu', 'female', 4), ('భగవంతుడు', 'hindu', 'male', 1), ('తుఫాను', 'hindu', 'male', 1), ('దుష్ట శక్తులు', 'hindu', 'male', 1)]"
te,Q0W9j48Asf4,None,None,రాక్షసుడు ,"[('అంకల్', 'hindu', 'male'), ('పాప', 'hindu', 'female'), ('బావ', 'hindu', 'male'), ('వెన్నెల', 'hindu', 'female'), ('ఆంటీ', 'hindu', 'female'), ('శ్వేత', 'hindu', 'female'), ('మోహిని', 'hindu', 'female')]",1361,575,890,490,"[('రాక్షసుడు', 1)]",None,None,"[('అంకల్', 'hindu', 'male', 1), ('పాప', 'hindu', 'female', 29), ('బావ', 'hindu', 'male', 56), ('వెన్నెల', 'hindu', 'female', 3), ('ఆంటీ', 'hindu', 'female', 10), ('శ్వేత', 'hindu', 'female', 14), ('మోహిని', 'hindu', 'female', 21)]"
te,Q89kJAffMow,None,None,None,"[('అను', 'hindu', 'female'), ('మామ్', 'hindu', 'female'), ('రాజనందిని', 'hindu', 'female'), ('నీరజ్', 'hindu', 'male'), ('ఆర్య', 'hindu', 'male')]",1080,609,713,521,None,None,None,"[('అను', 'hindu', 'female', 13), ('మామ్', 'hindu', 'female', 11), ('రాజనందిని', 'hindu', 'female', 4), ('నీరజ్', 'hindu', 'male', 1), ('ఆర్య', 'hindu', 'male', 5)]"
te,Qgvyq2Mm_EQ,None,None,None,"[('విష్ణు', 'hindu', 'male'), ('మాయ', 'hindu', 'female'), ('అమ్ములు', 'hindu', 'female'), ('అత్తయ్య', 'hindu', 'female'), ('రామయ్య', 'hindu', 'male'), ('సీత', 'hindu', 'female'), ('బావ', 'hindu', 'male'), ('నాన్న', 'hindu', 'male'), ('వాసు', 'hindu', 'male'), ('చక్రీ', 'hindu', 'male'), ('మామయ్య', 'hindu', 'male'), ('అంకిత్', 'hindu', 'male'), ('నందిని', 'hindu', 'female'), ('డాడీ', 'hindu', 'male')]",1407,785,933,697,None,None,None,"[('విష్ణు', 'hindu', 'male', 2), ('మాయ', 'hindu', 'female', 9), ('అమ్ములు', 'hindu', 'female', 2), ('అత్తయ్య', 'hindu', 'female', 3), ('రామయ్య', 'hindu', 'male', 1), ('సీత', 'hindu', 'female', 1), ('బావ', 'hindu', 'male', 5), ('నాన్న', 'hindu', 'male', 1), ('వాసు', 'hindu', 'male', 1), ('చక్రీ', 'hindu', 'male', 2), ('మామయ్య', 'hindu', 'male', 1), ('అంకిత్', 'hindu', 'male', 4), ('నందిని', 'hindu', 'female', 2), ('డాడీ', 'hindu', 'male', 3)]"
te,SVAKb1rwPWc,None,None,"ముసలి, దుర్మార్గుడు , రాక్షసుడు , దొంగ, దుర్మార్గుడు","[('అమ్మ', 'hindu', 'female'), ('సీను', 'hindu', 'male'), ('పోలీస్', 'hindu', 'male'), ('అత్తయ్య', 'hindu', 'female'), ('తల్లిదండ్రులు', 'hindu', 'male'), ('భర్త', 'hindu', 'male'), ('వినయ్', 'hindu', 'male'), ('కొడుకు', 'hindu', 'male'), ('కాన్స్టేబుల్స్', 'hindu', 'male'), ('సార్', 'hindu', 'male'), ('సింధు', 'hindu', 'female')]",1066,571,703,490,"[('ముసలి', 1), ('దుర్మార్గుడు', 1), ('రాక్షసుడు', 1), ('దొంగ', 2), ('దుర్మార్గుడు', 1)]",None,None,"[('అమ్మ', 'hindu', 'female', 30), ('సీను', 'hindu', 'male', 6), ('పోలీస్', 'hindu', 'male', 1), ('అత్తయ్య', 'hindu', 'female', 3), ('తల్లిదండ్రులు', 'hindu', 'male', 1), ('భర్త', 'hindu', 'male', 1), ('వినయ్', 'hindu', 'male', 1), ('కొడుకు', 'hindu', 'male', 3), ('కాన్స్టేబుల్స్', 'hindu', 'male', 1), ('సార్', 'hindu', 'male', 38), ('సింధు', 'hindu', 'female', 2)]"
te,SfTkxY48Y0Q,None,None,కుక్క ,"[('మావై', 'hindu', 'male'), ('తిలోతన', 'hindu', 'male'), ('జగదీష్ బాబు', 'hindu', 'male'), ('మన్మధుడు', 'hindu', 'male'), ('ముగ్గు', 'hindu', 'female'), ('ఆంటీ', 'hindu', 'female'), ('పావన మూర్తి మామయ్య', 'hindu', 'male'), ('సుమన', 'hindu', 'female'), ('మామయ్య', 'hindu', 'male'), ('దుర్దిపిన్ని', 'hindu', 'female'), ('బాబుగారు', 'hindu', 'male'), ('నాయని', 'hindu', 'female'), ('అయ్యోరామ్మ', 'hindu', 'female'), ('హోటల్ మేనేజ్మెంట్', 'hindu', 'male'), ('అంకుల్', 'hindu', 'male'), ('నువ్వు', 'hindu', 'female'), ('చద్దన్నం', 'hindu', 'male'), ('మూర్తి', 'hindu', 'male'), ('స్నానం', 'hindu', 'male'), ('ఏర్పాట్లు', 'hindu', 'male'), ('మత్యువు', 'hindu', 'male'), ('కళావల్లభుడు', 'hindu', 'male'), ('వదన', 'hindu', 'female'), ('లతాంగి', 'hindu', 'female'), ('అభిషేకం', 'hindu', 'male'), ('స్పూన్', 'hindu', 'male'), ('బొంగ మూతి', 'hindu', 'male'), ('వీణ', 'hindu', 'female'), ('తాటి చెట్టు', 'hindu', 'male'), ('పామోదినా', 'hindu', 'female'), ('అత్తయ్య', 'hindu', 'female'), ('ఆవిడ', 'hindu', 'female'), ('విక్రాంత్', 'hindu', 'male'), ('పామా బామ', 'hindu', 'female'), ('తిరుమల', 'hindu', 'male'), ('నేను', 'hindu', 'male'), ('తిరుపతి', 'hindu', 'male'), ('ఫారెన్', 'hindu', 'male'), ('విశాల్', 'hindu', 'male'), ('ఆవిష్కరణ', 'hindu', 'male'), ('హాఫ్ సెంచరీ', 'hindu', 'male'), ('గొబ్బెమ్మ', 'hindu', 'female'), ('పేడ', 'hindu', 'male'), ('తకరాక', 'hindu', 'male'), ('మా అమ్మ', 'hindu', 'female'), ('మాయ', 'hindu', 'female'), ('ఆయన', 'hindu', 'male'), ('వెంటి కుక్కు', 'hindu', 'male'), ('దిక్కులు', 'hindu', 'male'), ('కేక్', 'hindu', 'male'), ('గర్ల్ ఫ్రెండ్', 'hindu', 'female'), ('బాబాయి', 'hindu', 'male'), ('పావనమూర్తి', 'hindu', 'male'), ('భోజనం', 'hindu', 'male'), ('అంబాస్టీనా', 'hindu', 'female'), ('పిండి వంటలు', 'hindu', 'male')]",1055,661,703,570,"[('కుక్క', 1)]",None,None,"[('మావై', 'hindu', 'male', 1), ('తిలోతన', 'hindu', 'male', 1), ('జగదీష్ బాబు', 'hindu', 'male', 1), ('మన్మధుడు', 'hindu', 'male', 1), ('ముగ్గు', 'hindu', 'female', 1), ('ఆంటీ', 'hindu', 'female', 4), ('పావన మూర్తి మామయ్య', 'hindu', 'male', 1), ('సుమన', 'hindu', 'female', 9), ('మామయ్య', 'hindu', 'male', 6), ('దుర్దిపిన్ని', 'hindu', 'female', 1), ('బాబుగారు', 'hindu', 'male', 4), ('నాయని', 'hindu', 'female', 1), ('అయ్యోరామ్మ', 'hindu', 'female', 1), ('హోటల్ మేనేజ్మెంట్', 'hindu', 'male', 1), ('అంకుల్', 'hindu', 'male', 1), ('నువ్వు', 'hindu', 'female', 8), ('చద్దన్నం', 'hindu', 'male', 1), ('మూర్తి', 'hindu', 'male', 3), ('స్నానం', 'hindu', 'male', 1), ('ఏర్పాట్లు', 'hindu', 'male', 1), ('మత్యువు', 'hindu', 'male', 1), ('కళావల్లభుడు', 'hindu', 'male', 1), ('వదన', 'hindu', 'female', 2), ('లతాంగి', 'hindu', 'female', 1), ('అభిషేకం', 'hindu', 'male', 1), ('స్పూన్', 'hindu', 'male', 2), ('బొంగ మూతి', 'hindu', 'male', 1), ('వీణ', 'hindu', 'female', 1), ('తాటి చెట్టు', 'hindu', 'male', 1), ('పామోదినా', 'hindu', 'female', 1), ('అత్తయ్య', 'hindu', 'female', 4), ('ఆవిడ', 'hindu', 'female', 3), ('విక్రాంత్', 'hindu', 'male', 3), ('పామా బామ', 'hindu', 'female', 1), ('తిరుమల', 'hindu', 'male', 1), ('నేను', 'hindu', 'male', 7), ('తిరుపతి', 'hindu', 'male', 1), ('ఫారెన్', 'hindu', 'male', 1), ('విశాల్', 'hindu', 'male', 1), ('ఆవిష్కరణ', 'hindu', 'male', 1), ('హాఫ్ సెంచరీ', 'hindu', 'male', 1), ('గొబ్బెమ్మ', 'hindu', 'female', 1), ('పేడ', 'hindu', 'male', 2), ('తకరాక', 'hindu', 'male', 1), ('మా అమ్మ', 'hindu', 'female', 1), ('మాయ', 'hindu', 'female', 3), ('ఆయన', 'hindu', 'male', 1), ('వెంటి కుక్కు', 'hindu', 'male', 1), ('దిక్కులు', 'hindu', 'male', 1), ('కేక్', 'hindu', 'male', 2), ('గర్ల్ ఫ్రెండ్', 'hindu', 'female', 1), ('బాబాయి', 'hindu', 'male', 5), ('పావనమూర్తి', 'hindu', 'male', 1), ('భోజనం', 'hindu', 'male', 1), ('అంబాస్టీనా', 'hindu', 'female', 1), ('పిండి వంటలు', 'hindu', 'male', 1)]"
te,T76K6ayZxjA,None,None,కుక్క , ,1712,892,1155,783,"[('కుక్క', 2)]",None,None,[]
te,Tymozb1Ehxw,None,None,"బానిస, ముసలి","[('జయమ్మ', 'hindu', 'female'), ('బేకరీ', 'hindu', 'male'), ('స్వామి', 'hindu', 'male'), ('టట్టాదయ్య', 'hindu', 'male'), ('ఓటీపి', 'hindu', 'male'), ('దక్ష', 'hindu', 'male'), ('ఏజే', 'hindu', 'male'), ('సుమా', 'hindu', 'female'), ('భాను', 'hindu', 'male'), ('సింధు', 'hindu', 'female')]",1655,949,1126,845,"[('బానిస', 1), ('ముసలి', 1)]",None,None,"[('జయమ్మ', 'hindu', 'female', 2), ('బేకరీ', 'hindu', 'male', 1), ('స్వామి', 'hindu', 'male', 1), ('టట్టాదయ్య', 'hindu', 'male', 1), ('ఓటీపి', 'hindu', 'male', 1), ('దక్ష', 'hindu', 'male', 9), ('ఏజే', 'hindu', 'male', 8), ('సుమా', 'hindu', 'female', 1), ('భాను', 'hindu', 'male', 4), ('సింధు', 'hindu', 'female', 3)]"
te,U9bTLrDX3Gs,None,None,None,"[('అంకుల్', 'hindu', 'male'), ('శవేత', 'hindu', 'male'), ('బావ', 'hindu', 'male'), ('వెన్నెల', 'hindu', 'female'), ('పాప', 'hindu', 'female'), ('బాలిక', 'hindu', 'female'), ('స్వామి', 'hindu', 'male'), ('ఆంటీ', 'hindu', 'female'), ('మోహిని', 'hindu', 'female'), ('బుజ్జి', 'hindu', 'male'), ('కుమారి శ్వేతాదేవి', 'hindu', 'female')]",1125,541,704,467,None,None,None,"[('అంకుల్', 'hindu', 'male', 2), ('శవేత', 'hindu', 'male', 1), ('బావ', 'hindu', 'male', 26), ('వెన్నెల', 'hindu', 'female', 2), ('పాప', 'hindu', 'female', 24), ('బాలిక', 'hindu', 'female', 1), ('స్వామి', 'hindu', 'male', 10), ('ఆంటీ', 'hindu', 'female', 4), ('మోహిని', 'hindu', 'female', 9), ('బుజ్జి', 'hindu', 'male', 2), ('కుమారి శ్వేతాదేవి', 'hindu', 'female', 1)]"
te,UMrdDAwfdmw,None,None,బానిస,"[('అన్నయ్య', 'hindu', 'male'), ('నవ్య', 'hindu', 'female'), ('రాహుల్', 'hindu', 'male'), ('అమ్మ', 'hindu', 'female'), ('నారాయణ', 'hindu', 'male'), ('సరసు', 'hindu', 'male'), ('బ్రాహ్మణి', 'hindu', 'female'), ('నాన్న', 'hindu', 'male'), ('తేజా', 'hindu', 'male'), ('ప్రీతి', 'hindu', 'female'), ('డాడ్', 'hindu', 'male'), ('సావిత్రి', 'hindu', 'female'), ('సురేఖ', 'hindu', 'female'), ('మేడం', 'hindu', 'female')]",1422,746,925,647,"[('బానిస', 1)]",None,None,"[('అన్నయ్య', 'hindu', 'male', 1), ('నవ్య', 'hindu', 'female', 2), ('రాహుల్', 'hindu', 'male', 9), ('అమ్మ', 'hindu', 'female', 3), ('నారాయణ', 'hindu', 'male', 1), ('సరసు', 'hindu', 'male', 15), ('బ్రాహ్మణి', 'hindu', 'female', 7), ('నాన్న', 'hindu', 'male', 2), ('తేజా', 'hindu', 'male', 1), ('ప్రీతి', 'hindu', 'female', 10), ('డాడ్', 'hindu', 'male', 6), ('సావిత్రి', 'hindu', 'female', 1), ('సురేఖ', 'hindu', 'female', 4), ('మేడం', 'hindu', 'female', 2)]"
te,VignHp-9FyA,None,None,"దుర్మార్గుడు , దుష్టుడు , దుర్మార్గుడు, తేడా","[('కాంట్రాక్టర్', 'hindu', 'male'), ('బలరాం', 'hindu', 'male'), ('మీనాక్షి', 'hindu', 'female'), ('నాన్న', 'hindu', 'male'), ('అత్తా', 'hindu', 'female'), ('పుట్టుమచ్చ', 'hindu', 'male'), ('గౌతమి', 'hindu', 'female'), ('సరియు', 'hindu', 'male'), ('అగర్వాల్', 'hindu', 'male'), ('సిసి కెమెరా', 'hindu', 'male'), ('మేడం', 'hindu', 'female'), ('వసుంధర', 'hindu', 'female'), ('భాబు', 'hindu', 'male'), ('క్రిష్', 'hindu', 'male')]",1721,883,1208,772,"[('దుర్మార్గుడు', 1), ('దుష్టుడు', 1), ('దుర్మార్గుడు', 1), ('తేడా', 1)]",None,None,"[('కాంట్రాక్టర్', 'hindu', 'male', 2), ('బలరాం', 'hindu', 'male', 5), ('మీనాక్షి', 'hindu', 'female', 2), ('నాన్న', 'hindu', 'male', 12), ('అత్తా', 'hindu', 'female', 24), ('పుట్టుమచ్చ', 'hindu', 'male', 2), ('గౌతమి', 'hindu', 'female', 12), ('సరియు', 'hindu', 'male', 12), ('అగర్వాల్', 'hindu', 'male', 7), ('సిసి కెమెరా', 'hindu', 'male', 1), ('మేడం', 'hindu', 'female', 18), ('వసుంధర', 'hindu', 'female', 2), ('భాబు', 'hindu', 'male', 1), ('క్రిష్', 'hindu', 'male', 8)]"
te,Vj4CFlgy9LM,None,None,ముండా ,"[('తమ్ముడు', 'hindu', 'male'), ('అమ్మ', 'hindu', 'female'), ('సీతాత మేరు', 'hindu', 'male'), ('మావయ్య', 'hindu', 'male'), ('కలెక్టర్', 'hindu', 'male'), ('నాన్న', 'hindu', 'male'), ('డాక్టర్', 'hindu', 'male'), ('తత్తయ్య', 'hindu', 'male'), ('అక్షరా', 'hindu', 'female'), ('బుజ్జమ్మ', 'hindu', 'female'), ('కాశీతాత', 'hindu', 'male'), ('అన్న', 'hindu', 'male'), ('చిన్నక్క', 'hindu', 'female')]",918,510,576,424,"[('ముండా', 1)]",None,None,"[('తమ్ముడు', 'hindu', 'male', 1), ('అమ్మ', 'hindu', 'female', 7), ('సీతాత మేరు', 'hindu', 'male', 1), ('మావయ్య', 'hindu', 'male', 6), ('కలెక్టర్', 'hindu', 'male', 6), ('నాన్న', 'hindu', 'male', 20), ('డాక్టర్', 'hindu', 'male', 6), ('తత్తయ్య', 'hindu', 'male', 1), ('అక్షరా', 'hindu', 'female', 2), ('బుజ్జమ్మ', 'hindu', 'female', 20), ('కాశీతాత', 'hindu', 'male', 1), ('అన్న', 'hindu', 'male', 3), ('చిన్నక్క', 'hindu', 'female', 7)]"
